date,day_of_month,day_of_week,hour,% Iron Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,sc_lag2,% Silica Concentrate
2017-03-10 11:00:00,10,4,11,54.95000000000002,3687.3317333333334,518.7408555555555,400.13644444444435,10.199152222222224,1.7749379444444455,250.3756833333331,250.31224444444422,250.0917611111108,295.0959999999995,306.40000000000094,250.09097777777762,250.05484444444426,549.3336055555556,551.194961111111,549.6130166666666,550.843202777778,552.5506055555558,549.6690416666669,550.4235444444445,1.7299999999999995,2.8299999999999947
2017-03-10 12:00:00,10,4,12,54.95000000000002,4497.958333333333,559.8308999999998,399.761872222222,10.05322122222222,1.7764369999999963,250.20953333333347,250.20711666666685,250.0451277777779,295.0959999999995,306.40000000000094,250.06025000000034,250.10958333333332,551.1101833333331,549.5186555555557,550.13735,551.1719833333337,547.1877333333333,543.1300111111112,548.713972222222,1.810000000000002,2.8299999999999947
2017-03-10 13:00:00,10,4,13,54.95000000000002,4707.070111111112,543.6981777777775,400.40668333333315,10.313012777777779,1.7735975555555563,250.19521111111118,250.07331111111108,250.11871111111105,295.0959999999995,306.40000000000094,250.02929999999995,250.02929444444445,550.5890333333335,550.0930555555552,549.3815888888889,551.3063111111113,547.9603944444443,554.8777833333335,549.3793222222225,2.8299999999999947,1.5
2017-03-10 14:00:00,10,4,14,54.95000000000002,4253.600277777776,530.3331611111112,399.64134444444426,10.401227777777764,1.7799511666666619,249.97116666666645,249.5565444444445,249.97821666666658,295.0959999999995,306.40000000000094,250.06269444444433,249.97455555555547,550.8629166666666,548.7506944444445,550.424711111111,553.9048000000001,550.9978444444441,550.8668722222222,550.2386611111111,2.8299999999999947,1.939999999999998
2017-03-10 15:00:00,10,4,15,54.95000000000002,5412.929166666666,517.839627777778,398.9583444444445,10.262075555555558,1.782650388888889,249.96373888888877,250.2233666666664,250.1326833333333,295.0959999999995,306.40000000000094,250.0583166666665,250.07999444444442,549.6959777777776,550.3759500000001,549.3842999999996,551.8177444444441,550.474172222222,555.9822333333337,550.9361833333332,1.5,1.0900000000000027
2017-03-10 16:00:00,10,4,16,55.98999999999983,5306.341499999997,523.7905,399.3105833333334,10.366403888888886,1.7806769999999965,250.4243500000001,249.78740000000002,250.0138500000001,295.0959999999995,306.40000000000094,250.03806111111118,250.01431666666682,549.0508277777778,549.3156611111108,550.3530999999996,549.8356277777775,551.3209277777779,562.8201055555554,550.3192111111108,1.939999999999998,1.5099999999999962
2017-03-10 17:00:00,10,4,17,55.98999999999983,5299.79988888889,556.6711166666666,399.6047555555557,10.361159999999996,1.7669693888888862,250.00156111111122,250.318761111111,250.07279999999994,295.0959999999995,306.40000000000094,250.01072222222226,249.98866666666675,549.6559500000002,550.8930166666665,549.6851166666664,549.1668333333334,550.0363777777776,565.7820944444446,550.042772222222,1.0900000000000027,1.9599999999999962
2017-03-10 18:00:00,10,4,18,55.98999999999983,5252.40501111111,525.4858944444446,400.59094444444435,10.273950555555558,1.754587944444445,249.71306666666663,249.99069999999978,250.0630722222218,295.0959999999995,306.40000000000094,249.99834999999968,250.0473055555553,550.0750833333335,549.6167666666662,549.6145611111112,549.6146222222225,548.8206833333331,565.0932777777781,549.0944499999999,1.5099999999999962,3.570000000000005
2017-03-10 19:00:00,10,4,19,55.98999999999983,4377.180877777779,469.43550000000016,399.01682222222234,10.398752777777778,1.751615222222223,250.17599999999993,249.97158333333354,250.07446666666664,295.0959999999995,306.40000000000094,250.01895,250.04802222222236,550.0698277777774,549.316927777778,549.2536722222225,549.6594722222221,549.6220388888889,559.0349444444445,550.2043055555554,1.9599999999999962,1.1200000000000028
2017-03-10 20:00:00,10,4,20,55.98999999999983,4643.644044444445,443.8796722222224,399.57016111111113,10.095099611111102,1.740864444444445,250.02516666666665,250.2049277777777,250.06450555555546,295.0959999999995,306.40000000000094,249.9089111111112,250.02855555555556,521.0884055555555,523.9907694444445,521.5668888888887,515.839577777778,522.1457444444445,550.2079694444448,531.4241222222223,3.570000000000005,1.4900000000000038
2017-03-10 21:00:00,10,4,21,55.98999999999983,4423.358447222224,431.29985555555584,399.26112777777774,10.119027777777779,1.6937913888888902,250.00362222222216,250.2913444444445,250.02741666666668,295.0959999999995,306.40000000000094,250.05494444444437,250.12991111111103,476.2492888888885,485.5811694444444,475.4762277777778,416.2719666666669,442.92012222222206,467.0270722222223,451.273711111111,1.1200000000000028,1.4699999999999998
2017-03-10 22:00:00,10,4,22,55.98999999999983,2984.8137694444454,431.5534666666666,400.420911111111,9.98403255555555,1.7288668333333337,249.80254999999997,250.01348333333314,250.0276666666666,295.0959999999995,306.40000000000094,250.02267777777783,250.0885444444444,549.9218500000002,549.8993111111109,548.7592833333333,446.49243055555553,472.1235777777777,471.65533888888893,467.8670555555557,1.4900000000000038,1.1599999999999973
2017-03-10 23:00:00,10,4,23,55.98999999999983,3729.535319444445,357.15485555555557,400.4882333333333,9.87656138888889,1.6274581666666665,250.04180555555553,250.15682222222233,250.09860555555548,295.0959999999995,306.40000000000094,250.0545222222224,249.94343888888886,549.6687999999999,550.0638666666672,549.5775944444445,439.82145277777767,540.2972166666666,557.3737166666668,538.9984861111107,1.4699999999999998,1.1500000000000037
2017-03-11 00:00:00,11,5,0,55.98999999999983,4947.613177777778,315.27391666666665,399.81750555555544,10.0297595,1.5712219444444449,250.0513722222221,250.19166666666655,250.00618333333307,295.0959999999995,306.40000000000094,250.04601111111103,250.1117111111112,550.2959499999997,549.2386777777778,548.8585111111108,429.4749972222221,545.1795027777778,552.5987611111112,543.5512388888889,1.1599999999999973,1.2299999999999964
2017-03-11 01:00:00,11,5,1,60.6599999999999,5178.826091666665,366.99427222222215,400.5145722222223,10.278490555555557,1.7217868888888919,250.30812777777777,250.54370555555548,250.07550555555537,295.0959999999995,306.40000000000094,250.04243333333312,249.95652777777764,549.7898111111109,551.1657055555553,550.4433833333334,362.35497499999997,555.3920472222221,552.2546666666666,550.1147944444443,1.1500000000000037,1.169999999999996
2017-03-11 02:00:00,11,5,2,60.6599999999999,3112.406888888891,357.1129277777778,399.8577111111111,10.304996111111109,1.7523335555555544,249.73450555555542,249.94626111111126,250.05536666666674,295.0959999999995,306.40000000000094,250.08498333333335,249.68700555555571,549.3176055555552,554.9773944444439,549.8253444444443,504.54533611111094,544.8131555555556,550.5573277777779,544.1324305555559,1.2299999999999964,2.5
2017-03-11 03:00:00,11,5,3,60.6599999999999,3191.9962777777787,331.49945,399.01913333333346,10.036589722222223,1.734095277777777,249.70320555555546,250.04337222222213,249.68103333333332,295.0959999999995,306.40000000000094,250.26025,250.21229999999997,551.3457,561.1450055555554,550.2805055555555,458.60268055555576,549.4675972222219,564.7538111111111,553.2092972222225,1.169999999999996,4.139999999999989
2017-03-11 04:00:00,11,5,4,60.6599999999999,3057.643277777778,319.39565000000016,400.5220444444446,10.168908666666667,1.7505332777777753,250.1093555555555,250.16088888888896,250.03979444444434,295.0959999999995,306.40000000000094,249.98357222222205,250.03436111111094,549.9285444444444,549.702188888889,550.0327722222222,478.4515611111111,548.7892222222223,551.7917277777781,548.3376666666666,2.5,3.3399999999999954
2017-03-11 05:00:00,11,5,5,60.6599999999999,2307.970337037037,332.3750666666665,400.07107222222214,9.93153655555556,1.7569892222222228,249.94536111111117,250.22012222222213,249.97974444444424,295.0959999999995,306.40000000000094,250.0050611111111,250.0733555555555,549.8177111111113,549.8940833333331,550.4787944444447,501.41449722222234,556.9281222222222,554.3479333333333,554.1113472222223,4.139999999999989,4.080000000000009
2017-03-11 06:00:00,11,5,6,60.6599999999999,2158.28159074074,335.11090555555563,400.63001666666656,9.570790277777778,1.6517962222222218,250.37787222222207,250.06640555555543,250.5732166666664,295.0959999999995,306.40000000000094,250.48941111111122,250.1104388888887,551.0425944444443,550.7924333333334,550.0177722222222,481.53641388888923,549.0595500000003,563.1837666666667,542.3105638888889,3.3399999999999954,5.360000000000012
2017-03-11 07:00:00,11,5,7,59.889999999999965,2630.408611111112,362.4641166666666,399.9439000000001,9.962791999999999,1.6454031111111118,250.0676,250.22967777777765,250.06932777777797,295.0959999999995,306.40000000000094,249.78588333333317,249.94936666666658,559.2564444444444,570.712672222222,561.3213666666666,540.9032638888892,544.3436944444443,572.1492500000002,549.1691194444442,4.080000000000009,4.960000000000011
2017-03-11 08:00:00,11,5,8,59.889999999999965,2403.8344277777765,478.25349444444447,400.5848611111109,9.978123,1.7431210000000001,250.09165555555543,249.82552777777775,250.0528555555552,295.0959999999995,306.40000000000094,250.01504444444427,249.72551111111102,549.7070722222215,549.8919166666667,548.0309444444441,482.51777499999986,545.0152222222217,558.9983805555556,542.8099861111108,5.360000000000012,4.960000000000011
2017-03-11 09:00:00,11,5,9,59.889999999999965,882.2323988708238,532.2411888888889,400.31803888888874,9.52628588888889,1.6966247777777732,249.9837888888891,249.68942222222228,250.02463333333318,295.0959999999995,306.40000000000094,250.1144722222221,250.0752944444445,594.1256999999999,533.6254250000002,600.729586111111,536.808938888889,555.0646249999998,560.7529500000005,559.4326583333334,4.960000000000011,2.9700000000000135
2017-03-11 10:00:00,11,5,10,59.889999999999965,2218.1982744625125,559.5588833333335,399.55378333333334,9.348196777777785,1.7664500000000003,250.47198333333318,250.2120222222223,250.07314444444438,295.0959999999995,306.40000000000094,250.24599999999995,250.0494277777778,549.8924666666667,239.78960180180172,550.5959388888892,548.7799888888887,548.4153277777777,551.9240055555557,550.7638000000002,4.960000000000011,2.6700000000000044
2017-03-11 11:00:00,11,5,11,59.889999999999965,2020.6277277777776,509.58652222222213,395.77018240740773,9.51492394444444,1.7508555555555556,250.03990555555558,250.46098333333327,249.93335555555535,295.0959999999995,306.40000000000094,250.07044444444432,250.00177777777765,550.7043333333331,394.9838166877817,550.194233333333,551.8308333333335,549.9775555555558,555.4475777777777,550.4290833333332,2.9700000000000135,1.5899999999999999
2017-03-11 12:00:00,11,5,12,59.889999999999965,3110.8218555555563,454.198272222222,398.0709453703704,9.52788866666666,1.746872666666667,250.1196833333331,249.90755555555555,249.9706055555554,295.0959999999995,306.40000000000094,249.91829444444426,249.9390111111109,549.2371499999998,723.6508515625002,548.5280277777773,547.4507722222223,549.5298111111114,546.9825416666667,550.1584944444446,2.6700000000000044,1.520000000000003
2017-03-11 13:00:00,11,5,13,59.889999999999965,3234.397055555555,509.73989444444453,401.5034953551909,9.586011111111109,1.7467912777777772,249.89776666666674,250.28893333333335,250.14958888888884,295.0959999999995,306.40000000000094,249.9939888888887,250.03627777777768,549.8123777777778,753.6124140625,549.5355277777782,547.2013000000002,550.2845944444445,550.299327777778,550.8886833333336,1.5899999999999999,1.8199999999999947
2017-03-11 14:00:00,11,5,14,59.889999999999965,3480.4054666666657,394.1280666666668,402.79216575592096,9.637455222222222,1.7606903888888887,250.29824444444452,250.25517222222203,250.02666666666676,295.0959999999995,306.40000000000094,250.23411666666652,250.008488888889,549.6659555555557,783.5739765625001,560.2836888888888,555.3475444444447,550.1430416666666,587.0911805555553,557.4432138888887,1.520000000000003,2.9800000000000075
2017-03-11 15:00:00,11,5,15,59.889999999999965,3340.1200000000017,476.9721,399.5793777777778,9.774084388888888,1.7504811666666666,249.92346666666643,250.47823333333326,249.92431666666658,295.0959999999995,306.40000000000094,250.1934999999998,249.97576111111064,549.7849055555557,813.5355390625002,549.3869055555557,552.0793111111112,551.541922222222,557.0937333333334,551.0186166666666,1.8199999999999947,1.990000000000005
2017-03-11 16:00:00,11,5,16,59.6599999999999,3415.450499999999,512.7573333333336,400.37321388888887,9.861648444444443,1.7376255555555553,250.1391777777779,250.01489444444434,250.00443333333322,295.0959999999995,306.40000000000094,249.98948888888876,250.09731666666647,499.87004444444455,473.56792803819405,500.53673333333325,498.5662277777779,499.1199055555551,513.0346388888889,505.8484000000001,2.9800000000000075,2.360000000000009
2017-03-11 17:00:00,11,5,17,59.6599999999999,3596.6742222222215,530.8458999999998,398.50304444444436,10.00360983333334,1.7429099444444454,249.80503888888882,250.09546111111106,250.11146111111117,295.0959999999995,306.40000000000094,250.05371666666676,250.11311111111112,453.74430000000035,463.3308722222224,460.2400444444446,458.5305055555555,449.6216555555555,468.3745944444445,456.9676944444446,1.990000000000005,1.8300000000000007
2017-03-11 18:00:00,11,5,18,59.6599999999999,3284.755358333332,558.060094444445,399.73476666666653,9.926153666666671,1.76003161111111,249.97576666666671,250.42563333333334,250.0278444444445,295.0959999999995,306.40000000000094,249.9279499999999,250.13533333333342,450.31961666666683,449.74884444444467,449.74036111111104,449.1131611111109,449.85489999999993,455.0803333333334,450.7324944444448,2.360000000000009,1.8300000000000007
2017-03-11 19:00:00,11,5,19,59.6599999999999,3262.6702507407404,568.9276055555555,398.7177666666667,9.99389272222222,1.7731848888888881,249.6518833333331,250.1495944444443,249.97806111111097,295.0959999999995,306.40000000000094,249.7083888888885,250.02170555555543,449.3990333333329,449.987638888889,450.006961111111,450.17414444444455,449.24586111111074,451.6434111111111,450.2617666666666,1.8300000000000007,3.4199999999999977
2017-03-11 20:00:00,11,5,20,59.6599999999999,3013.1693564814814,570.8648777777777,400.14304999999996,9.93556072222222,1.775725833333334,250.0773666666667,250.09850555555565,250.04233888888888,295.0959999999995,306.40000000000094,249.9588388888887,250.04344444444448,529.3302722222222,445.58553611111097,529.8284277777782,531.0520833333331,530.5305777777776,494.06530555555526,490.69617777777813,1.8300000000000007,3.8650000000000064
2017-03-11 21:00:00,11,5,21,59.6599999999999,2958.460811111111,554.1030722222223,400.5591222222224,9.897945277777776,1.7540961666666668,249.83912222222236,250.29726111111114,250.02152777777766,295.0959999999995,306.40000000000094,250.02982222222207,250.06571666666656,550.346111111111,549.7240999999999,550.1634055555558,549.9484277777779,549.5753888888889,503.50492222222204,500.20483333333283,3.4199999999999977,3.8650000000000064
2017-03-11 22:00:00,11,5,22,59.6599999999999,3411.2059944444445,551.3229166666669,399.044066666667,9.801847833333335,1.7551271666666657,249.91818888888912,249.9753666666667,250.07827777777769,295.0959999999995,306.40000000000094,250.0355166666666,250.08327777777774,456.98054444444415,459.57892777777784,458.1380777777776,459.1277555555555,458.01353333333316,463.65882222222217,458.66270555555536,3.8650000000000064,4.970000000000019
2017-03-11 23:00:00,11,5,23,59.6599999999999,3007.0817611111106,542.354188888889,399.3906899572646,9.891801111111109,1.7512991666666669,250.20503333333315,250.33983333333327,250.04431111111091,295.0959999999995,306.40000000000094,250.06187777777777,250.00455000000002,449.9748611111109,449.5728111111111,449.5270666666668,450.25185555555555,450.59139444444406,455.0640722222222,449.6451555555554,3.8650000000000064,5.059999999999977
2017-03-12 00:00:00,12,6,0,59.6599999999999,3133.7901472222234,552.9906166666667,400.91911837606887,9.933222055555555,1.7495117777777778,249.7250166666667,249.9877055555555,250.0485500000001,295.0959999999995,306.40000000000094,249.6727444444446,250.02848888888886,450.3664666666668,450.12019444444473,449.57864444444476,449.86921666666643,450.7251555555558,451.96318333333335,451.3327166666671,4.970000000000019,3.5099999999999936
2017-03-12 01:00:00,12,6,1,58.8400000000001,3440.1847122905033,546.452111731844,400.15953072625706,9.919087653631276,1.7440593854748603,248.73016201117326,248.08875698324005,249.7364581005588,295.0959999999995,306.40000000000094,250.22678770949716,249.8665195530725,450.6550726256985,304.6815389480342,450.0647094972067,430.0649553072626,442.66342458100587,451.5933687150841,445.60694413407793,5.059999999999977,3.620000000000004
2017-03-12 02:00:00,12,6,2,58.8400000000001,2605.4274888888895,554.1028833333334,399.6829583333334,10.106702222222223,1.7527083333333315,250.44135555555545,250.26772222222212,250.14542777777754,295.0959999999995,306.40000000000094,250.46037222222216,250.63786666666653,450.4998611111108,369.9310473794549,449.16002222222227,457.9068999999997,453.05543888888883,455.19617777777756,451.55151111111127,3.5099999999999936,4.919999999999986
2017-03-12 03:00:00,12,6,3,58.8400000000001,2833.164325000001,561.6618888888889,400.47102222222236,9.90469183333333,1.7646444444444433,250.16637777777768,249.82164444444462,250.01310555555546,295.0959999999995,306.40000000000094,250.17275555555545,250.1350666666667,450.0205999999998,450.76446666666664,449.87170000000003,452.2775055555557,454.370038888889,471.8711555555559,464.4225833333336,3.620000000000004,2.1299999999999963
2017-03-12 04:00:00,12,6,4,58.8400000000001,3220.180522222222,558.8255999999998,399.83428333333353,9.821314722222223,1.7604659444444435,250.22240555555567,250.24798333333325,250.07167222222208,295.0959999999995,306.40000000000094,250.1577555555556,250.12354444444426,449.9502722222223,450.2893000000002,449.7770611111109,451.37982222222246,452.2718444444446,461.1292666666668,453.4301333333334,4.919999999999986,2.7699999999999934
2017-03-12 05:00:00,12,6,5,58.8400000000001,3097.3183888888907,548.8467888888888,398.9453166666664,9.708905166666668,1.7514233888888886,250.09033333333338,249.99876666666682,250.08361111111105,295.0959999999995,306.40000000000094,249.94188333333332,249.74959444444437,449.67346666666685,450.4422277777778,449.4978000000001,444.34725000000026,440.29368333333326,451.9998833333331,445.55660555555556,2.1299999999999963,2.0299999999999927
2017-03-12 06:00:00,12,6,6,58.8400000000001,3624.4698888888906,499.9709833333335,401.56979671717176,9.923732444444443,1.7417218333333333,251.0055666666664,249.85827222222224,250.37414444444428,295.0959999999995,306.40000000000094,249.9704111111109,250.07795555555535,448.48536111111076,464.1641999999996,449.94222777777753,431.6321716894979,448.1419444444446,453.64638333333295,450.0565444444447,2.7699999999999934,2.1200000000000037
2017-03-12 07:00:00,12,6,7,58.81999999999985,3605.0253274509837,520.7856944444445,399.2404338383841,9.766371777777774,1.7403237222222219,250.07504999999992,250.16225555555553,250.038661111111,295.0959999999995,306.40000000000094,250.06312222222235,250.0994777777777,450.8056444444446,450.5823222222224,450.4056777777776,294.738914421614,450.65953888888873,451.9170500000001,454.1542888888887,2.0299999999999927,2.3999999999999932
2017-03-12 08:00:00,12,6,8,58.81999999999985,3286.8144572712436,511.5494944444445,399.9892972222222,9.769991777777777,1.748505611111111,249.95272777777762,250.16728888888878,250.0809111111109,295.0959999999995,306.40000000000094,250.08220000000006,250.0732888888889,449.97011111111084,451.31480000000033,450.09032222222226,428.30812777777766,451.22741111111094,484.14667777777754,486.72018333333324,2.1200000000000037,2.4300000000000055
2017-03-12 09:00:00,12,6,9,58.81999999999985,3898.336666666667,496.8615944444443,401.26047777777785,9.776126277777776,1.739387333333334,250.10518888888856,250.12321111111103,250.0148277777776,295.0959999999995,306.40000000000094,250.1788055555554,250.04363888888878,450.18792777777804,450.2011833333332,450.66918333333354,449.0331999999999,450.73932222222226,551.1785333333331,548.2907750000002,2.3999999999999932,2.9900000000000064
2017-03-12 10:00:00,12,6,10,58.81999999999985,3866.410833333334,442.63969444444473,397.7079528455291,9.756631722222224,1.6852013333333373,249.965072222222,250.33204999999987,250.10399444444423,295.0959999999995,306.40000000000094,249.9423277777774,249.9762277777774,450.5801222222224,455.10006666666675,449.9571222222219,434.1336388888891,442.49488333333346,552.7220833333331,545.2180111111113,2.4300000000000055,5.039999999999989
2017-03-12 11:00:00,12,6,11,58.81999999999985,2915.4661888888922,308.9497611111112,390.7072609756094,9.916438555555553,1.7156197777777769,250.36694444444439,249.8966499999999,250.01159444444448,295.0959999999995,306.40000000000094,249.9888944444445,250.04211666666666,453.3639055555558,725.2838333333335,563.9768722222223,463.8627861111113,450.86713333333324,560.6044388888889,553.8952555555551,2.9900000000000064,4.710000000000009
2017-03-12 12:00:00,12,6,12,58.81999999999985,3272.5224999999996,439.4299722222221,399.21668895663936,9.782335555555555,1.713829055555553,249.94070555555558,250.12145000000004,250.01004999999984,295.0959999999995,306.40000000000094,250.03131666666695,250.09569999999994,449.3850499999998,399.8590222222215,315.68569444444444,453.76664722222193,458.9292055555555,567.8699555555556,561.1219499999999,5.039999999999989,4.235000000000001
2017-03-12 13:00:00,12,6,13,58.81999999999985,3752.432166666664,512.5357111111113,402.7010888888889,9.790591277777779,1.6999999999999944,249.93048333333354,249.84198888888892,250.04843888888902,295.0959999999995,306.40000000000094,250.16853888888883,250.07821111111096,491.5856555555556,659.5730694444455,491.6411111111112,448.69109444444445,439.21984999999995,476.75636666666696,425.328302777778,4.710000000000009,3.7599999999999936
2017-03-12 14:00:00,12,6,14,58.81999999999985,4131.856666666669,524.2244444444444,399.44058611111103,10.055565333333332,1.7150665555555573,250.13783888888878,250.2373833333332,250.0596222222221,295.0959999999995,306.40000000000094,249.99769999999987,250.0593499999998,501.1808277777776,390.17166111111123,499.020588888889,452.00880555555557,455.45147777777754,457.8167444444443,453.07147777777726,4.235000000000001,3.5499999999999976
2017-03-12 15:00:00,12,6,15,58.81999999999985,3118.5170555555546,536.7364999999999,399.63716666666676,9.741321388888888,1.7303618333333313,250.17298333333332,249.85497777777783,250.0487722222222,295.0959999999995,306.40000000000094,249.94194444444463,250.03599444444453,499.9685944444445,368.98011388888875,499.65314444444425,450.85990555555577,448.69846111111127,452.0569555555557,449.1827111111114,3.7599999999999936,3.059999999999998
2017-03-12 16:00:00,12,6,16,59.049999999999926,3363.3812444444447,544.2283666666664,399.67968888888873,9.745005333333332,1.7439730555555584,249.9829888888889,249.812911111111,250.06288333333345,295.0959999999995,306.40000000000094,250.2469777777777,250.04871666666662,499.93370555555543,500.08325555555507,499.79701666666676,449.25839444444443,450.0621166666665,450.1163388888892,451.9899555555552,3.5499999999999976,1.4399999999999984
2017-03-12 17:00:00,12,6,17,59.049999999999926,3952.369111111112,549.9619833333331,401.1198222222223,9.934817111111112,1.7511083333333333,250.03371666666655,249.96110000000013,249.98485555555567,295.0959999999995,306.40000000000094,250.02692222222217,250.04606666666675,500.46017222222235,499.7893166666666,499.4180444444438,452.59512777777763,451.4922944444445,453.3010555555559,452.65181111111093,3.059999999999998,1.5899999999999999
2017-03-12 18:00:00,12,6,18,59.049999999999926,3636.592111111109,534.8689611111113,399.225377777778,9.825894444444447,1.7629234444444413,250.02477222222183,250.18304999999992,250.05119444444426,295.0959999999995,306.40000000000094,249.95858888888867,250.0245166666665,499.77905,500.3647555555556,500.39803888888895,500.80613333333326,501.1444388888889,500.4800833333333,501.30029444444426,1.4399999999999984,1.520000000000003
2017-03-12 19:00:00,12,6,19,59.049999999999926,4084.4745833333322,515.1387333333331,399.11446666666654,9.873642722222224,1.766401888888887,250.58093888888885,249.85666666666683,250.12394444444448,295.0959999999995,306.40000000000094,250.6788666666669,250.180438888889,503.48286666666655,503.7948666666665,503.21092222222217,505.80481111111135,504.1973222222227,510.3854333333335,508.3606666666664,1.5899999999999999,1.9599999999999962
2017-03-12 20:00:00,12,6,20,59.049999999999926,4225.028861111113,313.7345888888888,401.7588546594996,9.975511277777775,1.83242988888889,250.1994333333333,250.27772777777776,250.09189444444434,295.0959999999995,306.40000000000094,250.42954444444462,249.98346666666666,818.6887317460319,794.8216876138417,860.5824783392436,552.5205833333331,562.0010500000001,596.1107444444442,564.4499861111109,1.520000000000003,1.8999999999999972
